user,item,label
7062,61978,1
25476,42389,1
11228,55410,1
33628,7197,1
14130,57270,1
9711,81378,1
46442,95,1
20171,45983,1
18369,24952,1
9120,25267,1
5432,44575,1
5238,55080,1
983,3135,1
8672,54329,1
8801,1285,1
41576,6346,1
1141,78710,1
3195,19568,1
9435,47481,1
10654,3485,1
8202,38584,1
3474,39634,1
21294,48037,1
20620,14060,1
8388,1584,1
3551,13191,1
6939,4471,1
21576,83637,1
29448,15898,1
19894,15403,1
46828,18036,1
26055,36898,1
5983,19432,1
24450,8183,1
16111,23573,1
28483,31950,1
8633,47337,1
25030,899,1
6615,5394,1
10750,31446,1
27122,45317,1
15297,25863,1
2141,37931,1
806,59712,1
6214,26663,1
29720,33573,1
35992,13939,1
35779,47037,1
6241,73910,1
5100,81985,1
16259,5001,1
8977,42602,1
9359,13831,1
333,1343,1
40496,53744,1
29453,53545,1
2348,251,1
20226,82519,1
10281,54642,1
7111,5357,1
17651,14314,1
14,3772,1
17437,16192,1
3611,18971,1
5598,14571,1
26727,16423,1
10637,217,1
46220,86369,1
36329,54717,1
15820,16650,1
28998,3563,1
23874,82667,1
24358,48916,1
40770,43244,1
37299,68400,1
37025,53301,1
33188,5822,1
8602,16839,1
15721,49066,1
16724,56952,1
5613,19352,1
4708,36871,1
30527,2967,1
20882,60873,1
4721,6794,1
11231,6014,1
6907,4,1
30186,54142,1
42121,42075,1
2418,60601,1
1256,2099,1
10626,10029,1
5375,24367,1
41780,13846,1
781,17802,1
49481,1676,1
38484,33658,1
41533,3927,1
43967,7762,1
26199,34127,1
50146,1082,1
12476,68421,1
9052,37635,1
6955,67600,1
35717,53304,1
10120,27027,1
22549,37923,1
17858,21263,1
6911,85391,1
7680,4944,1
20692,62846,1
48449,9361,1
15895,17076,1
1673,82649,1
2693,1405,1
4663,53668,1
357,22273,1
9653,8484,1
7218,16857,1
6323,8350,1
51427,2634,1
32292,12661,1
33072,18222,1
781,5182,1
4223,7000,1
36943,12857,1
3297,40987,1
20416,40622,1
26435,75359,1
2813,25882,1
31114,79302,1
12042,24237,1
15412,48429,1
6981,5201,1
3847,725,1
29096,7273,1
19427,16507,1
14298,55985,1
38313,42664,1
17766,50784,1
37380,965,1
1794,4169,1
17091,6676,1
464,13095,1
15224,77929,1
26741,11122,1
24927,9388,1
31092,14733,1
6636,1824,1
23955,32630,1
2821,68461,1
3886,21092,1
22866,5411,1
22092,63339,1
16719,58814,1
39716,11492,1
37290,91186,1
23429,44545,1
40822,86518,1
44289,11070,1
40042,19257,1
388,76199,1
24178,17066,1
33209,79888,1
72,9287,1
7553,75439,1
18580,79372,1
2181,63204,1
5952,2955,1
31180,48584,1
1500,55301,1
11152,63781,1
1056,57866,1
12483,6873,1
44699,23618,1
5337,84029,1
10098,40770,1
28976,65717,1
51387,27799,1
11423,16944,1
44693,32483,1
37421,83409,1
29898,16104,1
21002,60814,1
9631,2441,1
21351,56030,1
7756,70282,1
13658,55426,1
47513,47730,1
12492,44168,1
33779,23166,1
35825,3167,1
18485,8461,1
11915,34116,1
44772,58526,1
9439,40658,1
9416,67945,1
25303,27257,1
15768,3465,1
6704,23773,1
641,51245,1
24203,17479,1
28274,3909,1
49673,21923,1
3682,795,1
23429,22229,1
21090,2948,1
1203,70654,1
21536,8365,1
14342,55941,1
11053,86805,1
1885,20423,1
4980,20005,1
18325,20314,1
48005,77309,1
3944,43841,1
16170,11222,1
52548,82196,1
40894,11482,1
8904,7260,1
28631,59799,1
17829,54024,1
6968,11893,1
7062,53588,1
20679,77299,1
33245,86331,1
28634,88564,1
27302,33087,1
9398,42532,1
4830,38129,1
759,13845,1
46594,5361,1
28896,8426,1
1375,1939,1
21818,24024,1
26888,2252,1
41794,30160,1
43795,50839,1
5469,6714,1
16022,50049,1
15818,15648,1
48013,90156,1
44261,3548,1
6238,41930,1
41966,26982,1
5621,45178,1
7974,64089,1
25650,27059,1
49660,51245,1
5673,35740,1
4794,63513,1
5217,48741,1
10458,60264,1
2302,13389,1
16359,31599,1
2710,57223,1
2397,4544,1
1929,55648,1
180,36684,1
4323,10748,1
48825,45128,1
2987,90740,1
36669,16953,1
16071,26937,1
5472,3635,1
39340,4561,1
32454,53560,1
18798,12943,1
3087,28962,1
8837,13921,1
4428,466,1
1706,73285,1
45866,8870,1
11357,26305,1
27547,21847,1
3463,70963,1
41238,75305,1
7955,85074,1
12519,90370,1
9696,16130,1
6008,10562,1
13106,54968,1
1731,14480,1
28413,52419,1
8069,48742,1
37375,57042,1
21010,33722,1
5255,44357,1
26592,2804,1
19501,27408,1
17716,15457,1
13939,42048,1
26807,36457,1
47199,38572,1
20776,1612,1
11994,13353,1
4873,36216,1
24636,88487,1
1343,24343,1
521,36354,1
51228,50653,1
19119,24885,1
49873,11499,1
3243,65197,1
20292,62067,1
29075,58273,1
47396,669,1
21579,87213,1
7596,91132,1
2157,73517,1
27757,5061,1
5791,3444,1
35287,5531,1
476,49278,1
21999,276,1
42171,5411,1
36998,3301,1
30329,3731,1
48826,17071,1
12902,46513,1
9766,22345,1
18143,17837,1
35835,3093,1
13942,34834,1
6913,69975,1
603,31869,1
562,21046,1
19102,34638,1
7110,29667,1
25888,19466,1
27108,5531,1
8919,17837,1
16751,29833,1
15049,66354,1
32113,84578,1
17111,1725,1
10573,35391,1
16189,17995,1
8193,56421,1
7801,17810,1
20443,171,1
3450,82008,1
38588,87947,1
18284,17155,1
546,16887,1
49861,34006,1
49065,8727,1
3710,19586,1
13838,39634,1
34678,54649,1
42059,31129,1
7067,30703,1
1878,53967,1
46978,41033,1
48286,3539,1
8962,35007,1
14711,24590,1
14883,38212,1
2738,79749,1
3744,33884,1
2972,15245,1
24532,16044,1
49840,28284,1
29994,31615,1
23882,26868,1
49803,56963,1
6959,34095,1
19944,72935,1
10090,26021,1
11918,15362,1
36172,46459,1
8961,33879,1
6131,31357,1
32252,73745,1
7218,9095,1
38680,23203,1
4274,19983,1
38145,50886,1
29715,66319,1
8435,65726,1
1623,31340,1
14808,6605,1
3820,14566,1
33849,59217,1
28105,48999,1
22021,62374,1
5522,5613,1
17990,63945,1
22449,12445,1
28902,35506,1
6278,32370,1
10159,7001,1
514,90962,1
47865,35108,1
33630,56982,1
1391,62512,1
4008,58522,1
24495,13709,1
47649,11569,1
25870,19993,1
17886,40770,1
2622,19804,1
37309,35884,1
12305,52553,1
4090,9888,1
23706,25591,1
1197,18342,1
2226,37649,1
22155,46160,1
33302,86057,1
14728,90190,1
27215,31275,1
32803,74255,1
21217,84050,1
1205,20828,1
48283,59784,1
1813,848,1
47097,25250,1
21010,60159,1
4564,5537,1
2047,39917,1
33051,25253,1
18045,32001,1
19149,33089,1
30045,75716,1
40797,10617,1
50346,8892,1
1564,19008,1
45867,9265,1
19506,276,1
8725,80785,1
1996,6092,1
37282,38563,1
1344,7873,1
19240,28253,1
16902,8484,1
34209,19786,1
28578,9787,1
17105,29893,1
13574,5601,1
34847,69381,1
4479,3204,1
23060,87852,1
38117,5462,1
33536,3539,1
8326,33555,1
47595,26952,1
28383,34838,1
8651,36836,1
16777,44860,1
27851,4157,1
153,17078,1
34560,10615,1
2017,69675,1
5471,12984,1
15660,42510,1
13481,31732,1
47333,78504,1
3549,6877,1
39272,19841,1
12594,15448,1
9311,27740,1
21808,44666,1
3363,9651,1
6584,1614,1
3319,31971,1
35815,82644,1
3991,20878,1
49267,75422,1
45731,4442,1
40962,28383,1
20884,8729,1
27386,46081,1
1174,23131,1
2864,34271,1
11514,14694,1
46997,2182,1
46328,10376,1
34017,27795,1
0,3354,1
20184,83862,1
11640,20746,1
20458,18655,1
22089,12145,1
10130,73911,1
35346,6088,1
16169,10192,1
22081,4023,1
34444,73556,1
20781,82916,1
9495,59688,1
8053,4562,1
2962,12999,1
36509,48426,1
46270,24874,1
6125,80648,1
46311,1392,1
6475,31164,1
6831,58295,1
17993,23135,1
19095,76570,1
13250,85737,1
14967,63932,1
1344,73039,1
8629,43316,1
18376,7486,1
12034,5319,1
7955,14584,1
15511,1626,1
12989,2035,1
32512,65778,1
11430,58657,1
1885,11195,1
26503,12057,1
9051,59178,1
40109,16909,1
25366,80070,1
20203,4803,1
3216,6519,1
18727,22255,1
10614,13944,1
40023,47637,1
28175,5384,1
37123,34299,1
48597,6124,1
2193,81156,1
32313,40250,1
22319,61687,1
710,11154,1
441,9127,1
38868,18073,1
31513,8118,1
13220,37252,1
52511,25046,1
3318,1102,1
26243,36788,1
2021,25566,1
1936,42881,1
27733,79309,1
2028,28640,1
41013,8003,1
32313,16613,1
30074,19999,1
29997,3294,1
9927,7864,1
6388,61478,1
3523,8877,1
7131,38377,1
17801,30205,1
2425,24185,1
596,77796,1
13163,1042,1
10070,69892,1
34308,17537,1
41455,10838,1
11518,62467,1
14455,10833,1
3021,24469,1
18544,607,1
17688,77056,1
5670,9571,1
21974,11846,1
35568,50468,1
34326,7766,1
38171,9356,1
8035,27508,1
44185,46153,1
37967,20355,1
36758,2699,1
48447,4094,1
19304,36037,1
7606,85756,1
29467,4751,1
28549,29768,1
36899,43671,1
20318,61378,1
4449,6953,1
43367,2575,1
26911,58194,1
9537,50173,1
4918,10121,1
353,49726,1
388,18506,1
15560,43196,1
8301,5295,1
17239,58220,1
33537,5327,1
27655,39984,1
3817,77237,1
7535,50481,1
21739,69431,1
47987,9985,1
24531,1565,1
8869,6871,1
21462,3508,1
35651,3686,1
24649,10088,1
18041,5998,1
15933,21954,1
177,82514,1
3004,24843,1
1279,13320,1
553,9354,1
44705,9585,1
15239,8652,1
27676,9078,1
31414,80745,1
5192,62791,1
8989,60309,1
27258,10927,1
357,33003,1
37978,9785,1
13493,6290,1
31896,14994,1
4243,3790,1
1508,67463,1
4914,42180,1
42363,54637,1
5426,47542,1
6888,52711,1
229,4179,1
48931,86127,1
275,30794,1
2725,62249,1
20482,6714,1
24792,42514,1
42633,21725,1
10543,29929,1
49561,4837,1
4128,62553,1
1306,16985,1
42007,69864,1
24566,2285,1
24037,79503,1
47397,44349,1
25141,18857,1
17059,5476,1
20253,33183,1
6965,35290,1
29922,729,1
78,15870,1
37340,17918,1
14554,53348,1
10485,38737,1
8517,55208,1
49540,73952,1
8191,36623,1
21257,38714,1
9335,65111,1
31598,65872,1
30101,16427,1
11483,30135,1
371,5230,1
2418,3797,1
8478,41622,1
37154,11359,1
33438,62048,1
37891,12188,1
18351,40414,1
41666,40484,1
41188,7273,1
16701,59628,1
8750,30889,1
2800,71950,1
9272,17855,1
19591,30814,1
11419,90222,1
12817,8644,1
3223,71032,1
50666,9162,1
40911,12814,1
49819,16302,1
39949,78188,1
42014,70019,1
37692,385,1
10987,74296,1
5553,63035,1
3405,1669,1
2414,58851,1
50027,9894,1
9389,38252,1
16053,78469,1
37383,333,1
603,26319,1
22392,87479,1
6939,36814,1
35421,16370,1
15733,52837,1
37791,68929,1
26873,51231,1
7273,4546,1
83,12411,1
20154,46094,1
205,11642,1
14186,5305,1
11641,66366,1
2272,82764,1
43409,15801,1
45145,1570,1
43223,82339,1
124,61878,1
2235,64890,1
4155,57397,1
16256,29907,1
9276,966,1
905,73810,1
42575,80884,1
42298,73136,1
21108,73437,1
24345,83441,1
12452,11647,1
1772,59054,1
27753,23301,1
38271,19001,1
4728,9304,1
10823,48924,1
43036,6055,1
2791,53627,1
6169,10112,1
50712,8351,1
49308,70801,1
37624,25012,1
31755,4919,1
9513,328,1
37842,12329,1
11297,72486,1
3869,11430,1
4052,82611,1
21687,12109,1
6948,23793,1
21738,65214,1
34763,33559,1
23083,13326,1
4345,66497,1
1343,14101,1
7062,73217,1
13629,58487,1
15719,74864,1
22620,8263,1
34018,27471,1
1343,49535,1
49623,22414,1
17184,28845,1
34180,38537,1
4687,8148,1
1690,3575,1
40694,18870,1
16608,33359,1
45170,16953,1
2120,15765,1
5891,51401,1
1324,24647,1
7535,87479,1
1537,70785,1
11622,11399,1
7791,15061,1
335,29985,1
37317,48938,1
10098,459,1
30598,67498,1
40,7345,1
3695,46704,1
10659,14916,1
47502,14243,1
27691,2449,1
16149,38647,1
3120,86025,1
10831,38249,1
48964,73750,1
8012,48849,1
21510,1226,1
15918,2332,1
193,37104,1
43600,16840,1
21088,12408,1
9475,30546,1
15446,64202,1
28724,28497,1
31416,12680,1
5265,7227,1
10478,4918,1
33035,1872,1
9484,5022,1
51362,2904,1
17953,74,1
7587,74789,1
5399,88698,1
34642,35493,1
1117,87378,1
43609,74903,1
26675,13389,1
23767,26909,1
48319,3761,1
10266,24571,1
2337,6329,1
43493,9666,1
15207,12167,1
31409,57620,1
7480,5253,1
12620,55930,1
18490,77705,1
31240,33689,1
12680,467,1
7846,75775,1
26535,67013,1
33944,73890,1
6162,44067,1
52035,11565,1
5314,2904,1
7440,62091,1
13273,43207,1
17626,20770,1
38534,41000,1
3263,72475,1
15653,58011,1
11091,7684,1
23222,36097,1
23952,78709,1
13920,32793,1
7171,14176,1
38195,23277,1
7025,38572,1
6284,11902,1
7035,41046,1
42111,66997,1
30859,77821,1
38523,15851,1
10943,17195,1
4325,556,1
1358,12614,1
9177,80030,1
563,71080,1
15390,49830,1
47667,80895,1
8191,85109,1
24397,75763,1
17166,64547,1
30522,74116,1
18086,39753,1
29595,17512,1
19588,47538,1
12722,9659,1
4990,27870,1
8733,16117,1
41032,71538,1
1976,34856,1
388,62610,1
38935,62104,1
48819,85624,1
8470,15588,1
12460,79429,1
32673,59894,1
5217,68853,1
1996,55172,1
32441,16937,1
6442,56307,1
388,51330,1
25396,27757,1
5129,3349,1
13545,21190,1
1755,79375,1
4185,18986,1
18557,12369,1
33512,36563,1
39765,15891,1
463,60294,1
2172,42085,1
23072,1850,1
4010,63739,1
12400,87868,1
8999,59784,1
41523,26789,1
5716,1991,1
730,2333,1
835,26095,1
43044,7360,1
5081,17247,1
30926,68120,1
11733,56982,1
30797,9195,1
20757,60136,1
47153,27232,1
37029,7399,1
8770,25757,1
28553,9585,1
16554,757,1
9266,41962,1
39052,67411,1
37595,7438,1
29411,74347,1
8784,39246,1
18695,17181,1
11310,40560,1
51058,3804,1
154,72467,1
1344,40163,1
17262,6866,1
22802,28448,1
45446,38648,1
7177,51198,1
630,12671,1
8318,11722,1
12098,50331,1
26479,45644,1
40734,1392,1
4163,42000,1
36803,64647,1
16283,15853,1
39294,46924,1
24407,81304,1
22841,22276,1
13213,43174,1
43223,53671,1
8387,9421,1
3418,81928,1
17802,29167,1
21800,41923,1
7471,41587,1
16454,2333,1
2287,44663,1
5867,20379,1
10295,90324,1
4233,12935,1
48520,639,1
9553,66594,1
40075,42451,1
3286,36961,1
1268,19634,1
12884,54272,1
6010,42407,1
47530,19589,1
3204,54392,1
22297,14489,1
14416,82220,1
35024,83136,1
34656,68911,1
1131,6119,1
4456,2408,1
13679,5383,1
43774,39568,1
11205,7723,1
5862,27828,1
3009,794,1
5983,82044,1
5419,54600,1
48322,34842,1
6943,38270,1
7417,10664,1
46366,22217,1
5598,62125,1
3926,34469,1
51058,639,1
4166,4691,1
47987,76793,1
1669,4850,1
8518,32720,1
9600,27055,1
536,19617,1
27753,73876,1
2025,17552,1
24064,84561,1
1608,89744,1
44274,1565,1
26445,19037,1
8015,28338,1
45381,31875,1
1640,48189,1
22127,52222,1
3131,68961,1
46077,21798,1
1192,17226,1
10153,65621,1
7243,59202,1
21166,36566,1
5157,70423,1
3665,74623,1
33944,12629,1
12807,59255,1
39027,32270,1
10422,57584,1
15564,58883,1
8946,14284,1
27769,75035,1
2716,1876,1
4656,8336,1
5383,276,1
19374,9971,1
34380,72232,1
6495,69281,1
16784,5343,1
47017,59071,1
6094,39622,1
9095,84016,1
388,45980,1
16286,23771,1
474,45953,1
193,9356,1
41851,35314,1
9674,15572,1
49607,47147,1
36528,35555,1
1098,23698,1
7983,23862,1
41700,10117,1
3575,3810,1
16851,60479,1
3530,9832,1
35743,4342,1
41501,59389,1
17960,19277,1
5344,2872,1
10300,46492,1
17224,12948,1
35260,3389,1
1850,61325,1
1885,38336,1
19806,10761,1
27927,33577,1
1168,18669,1
19915,29357,1
32009,55016,1
46794,8964,1
46972,3483,1
27318,24874,1
10159,7329,1
20894,13346,1
15245,4888,1
27217,19472,1
12839,21,1
222,45976,1
2630,175,1
8516,25157,1
9757,43226,1
3784,2870,1
4014,7768,1
8360,13756,1
35189,7304,1
2005,25758,1
7062,59880,1
7603,70695,1
13298,3461,1
39984,77467,1
41841,57089,1
2582,69400,1
46857,57692,1
13334,2279,1
1665,66221,1
24971,71463,1
15561,20904,1
28674,6387,1
42012,21258,1
24964,53269,1
5167,7227,1
49284,7095,1
12829,83581,1
52171,11316,1
11240,18363,1
1523,9358,1
37246,18051,1
23407,18577,1
47789,87312,1
25409,17215,1
9357,2451,1
34063,46343,1
17216,40835,1
6126,28639,1
42431,4037,1
40759,47137,1
32276,1805,1
11895,39239,1
48440,13683,1
24310,89299,1
4556,82432,1
388,47561,1
43753,24437,1
11048,20142,1
16560,75087,1
8468,20379,1
14027,48282,1
12300,2634,1
12105,27027,1
14027,32795,1
29485,6249,1
3621,29034,1
5438,32707,1
1828,10118,1
34862,90755,1
5612,89522,1
7824,74812,1
22838,2829,1
757,30894,1
3815,62861,1
36291,33004,1
26663,30660,1
4652,12778,1
3062,41835,1
19559,39426,1
8454,8124,1
14863,27601,1
4470,36915,1
3338,73897,1
13606,27669,1
13352,24870,1
17159,36039,1
5448,72852,1
13658,26217,1
2437,46719,1
30701,9899,1
508,11912,1
36363,29813,1
51426,12592,1
1540,5710,1
19886,66232,1
10656,11327,1
4386,46174,1
22814,69415,1
9102,87808,1
2453,35969,1
23310,49001,1
34549,31192,1
49558,12230,1
596,35934,1
1400,3350,1
9557,55307,1
35245,24458,1
12669,55454,1
4809,77818,1
20848,2543,1
11072,63749,1
16540,651,1
52265,11547,1
23972,31283,1
16286,39079,1
5242,87368,1
23199,9857,1
749,40903,1
1343,85895,1
24909,17934,1
42826,32793,1
22358,46830,1
29271,793,1
49727,54307,1
1091,21190,1
10404,32300,1
27705,53297,1
3262,1747,1
17489,73417,1
27541,48512,1
52147,10577,1
36554,17943,1
388,38113,1
14673,12634,1
20499,4000,1
19042,3044,1
40407,41334,1
40023,12004,1
17225,35234,1
20260,13185,1
1864,35455,1
18374,61335,1
21333,42612,1
33177,89569,1
9311,5374,1
14894,49737,1
18515,13770,1
17919,30571,1
25063,40547,1
7981,79507,1
18695,817,1
40738,50153,1
617,41749,1
36414,41135,1
1704,52040,1
50097,26933,1
42369,28759,1
6845,5895,1
19810,28614,1
5076,31546,1
24150,75713,1
29026,22721,1
45907,8681,1
27783,980,1
48736,14900,1
6699,56770,1
17988,4437,1
5159,5842,1
290,30721,1
4589,76235,1
11048,38268,1
3447,48553,1
15117,22429,1
6785,48313,1
34084,7139,1
42074,34681,1
16836,12154,1
22482,42191,1
316,4023,1
20432,16745,1
29295,84020,1
23047,47437,1
12817,6870,1
11786,5253,1
40173,24965,1
46462,69962,1
15797,18488,1
21082,60013,1
20169,43658,1
4811,6165,1
2355,37085,1
18057,9158,1
47208,6481,1
7806,2004,1
46303,67006,1
22306,77050,1
2222,4241,1
19549,14541,1
9759,6916,1
9026,27654,1
8191,39524,1
15373,69464,1
353,69332,1
7787,640,1
7410,8705,1
19472,10222,1
14084,28108,1
15586,5663,1
25660,23771,1
572,70345,1
52123,79891,1
28306,298,1
41557,53460,1
34716,64697,1
23321,11145,1
6455,8487,1
17199,34850,1
38740,9439,1
47633,30958,1
13774,61799,1
42944,16646,1
41501,43191,1
8987,28263,1
5395,2643,1
15447,5881,1
12674,11656,1
48602,21621,1
1918,11337,1
39503,84277,1
13416,11559,1
388,54330,1
32610,27774,1
33322,1388,1
3494,8221,1
28360,4458,1
6894,32046,1
36417,56380,1
21638,59518,1
36600,80403,1
1652,34664,1
8628,12022,1
38494,9095,1
7177,50614,1
12395,3845,1
29356,7208,1
48030,43142,1
1399,55762,1
46005,49258,1
18095,23625,1
24321,15819,1
8098,57700,1
6703,28721,1
15407,39850,1
7111,5108,1
25405,2978,1
388,27839,1
13554,5869,1
22351,21048,1
11205,79590,1
19476,85442,1
3984,297,1
5098,15779,1
6756,7201,1
6849,17981,1
2210,224,1
7562,268,1
18889,80655,1
7699,6900,1
12722,81599,1
7401,32791,1
2206,7590,1
21345,24856,1
1014,34680,1
49624,62887,1
25378,79365,1
20220,17022,1
24796,85184,1
36935,639,1
3450,15187,1
9238,21945,1
610,19171,1
5492,12352,1
40992,53082,1
1648,40868,1
41170,9095,1
7651,9087,1
23289,47593,1
23047,6498,1
7036,24047,1
5231,413,1
27545,17941,1
34087,1755,1
30406,49494,1
38133,65623,1
15297,25499,1
27664,63132,1
24269,11943,1
11025,23546,1
7046,2915,1
18203,37921,1
2345,4175,1
21765,1565,1
47057,56049,1
5209,8964,1
12062,38276,1
27565,4261,1
5392,88571,1
15036,16903,1
11222,35485,1
901,7484,1
18384,14038,1
6769,25147,1
26150,3820,1
10886,67096,1
23002,32574,1
17515,36964,1
29455,42439,1
45889,422,1
49858,22884,1
5431,38201,1
6039,255,1
8993,55085,1
37562,18214,1
51740,39717,1
22583,76763,1
6438,74645,1
30439,17837,1
51442,1258,1
10039,2780,1
4197,59248,1
8472,30912,1
4401,48133,1
52338,14842,1
2298,26214,1
48953,62200,1
11500,11381,1
36358,1790,1
1005,87120,1
388,53597,1
43663,31234,1
41698,65997,1
23324,7641,1
12687,68854,1
26211,57564,1
24868,71802,1
13536,20961,1
18417,47227,1
15444,31598,1
18371,20542,1
1098,79625,1
15353,64276,1
12436,74117,1
12674,54316,1
13177,16854,1
20881,32874,1
16445,59374,1
14362,16168,1
8567,32155,1
22308,5606,1
22939,1927,1
37758,14243,1
49747,11096,1
18294,9087,1
12739,4558,1
1610,66035,1
41494,1258,1
18599,27754,1
9137,17569,1
13497,89531,1
5383,19248,1
27890,6913,1
22155,9977,1
46468,53035,1
15447,64305,1
5486,68846,1
34560,18600,1
13292,67755,1
788,13972,1
8987,31699,1
3499,24937,1
166,14176,1
20050,33604,1
681,52779,1
2575,28626,1
40505,5621,1
26113,4796,1
8343,41342,1
27662,26377,1
950,78701,1
14353,27288,1
27437,17510,1
50751,7194,1
33107,1324,1
8945,85074,1
51,10121,1
25079,35262,1
247,7099,1
20064,41542,1
20773,6213,1
19795,90346,1
37737,24175,1
32428,71464,1
21004,5792,1
15132,4880,1
3854,1667,1
8333,11790,1
4118,61437,1
5761,82508,1
22484,30606,1
14448,31987,1
51371,3533,1
10663,24395,1
10456,53630,1
40069,89685,1
52642,39756,1
41479,9434,1
10511,5663,1
43490,23134,1
10316,63449,1
25038,2813,1
33817,2361,1
8669,8893,1
2848,58834,1
27332,65738,1
44153,7778,1
4201,18986,1
16714,82993,1
7876,59031,1
9854,88018,1
38924,22983,1
15964,55723,1
12436,9354,1
28824,2016,1
6748,43786,1
13160,17259,1
19617,32198,1
1049,81303,1
9534,77519,1
5391,25670,1
9325,27380,1
47392,17317,1
40893,57815,1
7056,21030,1
3609,38150,1
992,12548,1
13338,34498,1
41556,72694,1
7068,6359,1
4334,49328,1
12937,12485,1
27033,22078,1
49879,8323,1
2856,78127,1
37205,52287,1
8383,67374,1
6746,26009,1
3441,15145,1
16561,45328,1
21284,6856,1
26301,5012,1
12483,1400,1
32560,74028,1
30126,32136,1
6083,3636,1
481,6266,1
6030,54403,1
20317,16715,1
16764,88826,1
19482,23397,1
26139,72558,1
21368,61281,1
706,9287,1
19160,72706,1
11484,8372,1
51859,31882,1
11865,3485,1
7689,22376,1
35502,90901,1
11230,62287,1
222,50241,1
23335,6195,1
1196,12091,1
18164,62613,1
12833,16996,1
6951,15655,1
22670,41347,1
27959,76569,1
43102,9091,1
35829,52139,1
25476,72632,1
4392,3211,1
19436,10237,1
10851,368,1
48521,26795,1
25979,14247,1
20619,5095,1
45232,27374,1
14457,14370,1
40726,9666,1
22901,56165,1
1203,16719,1
34871,61479,1
5650,18402,1
13223,20453,1
6769,23077,1
22954,52777,1
1967,83655,1
29296,12701,1
5473,56995,1
36197,56229,1
8984,9476,1
38134,12956,1
12032,24368,1
8182,38777,1
21832,3868,1
42999,4018,1
10173,6151,1
37095,5537,1
1826,41969,1
17011,42434,1
16118,26269,1
44806,59784,1
32444,254,1
14240,20138,1
25758,53127,1
18041,56916,1
17920,26892,1
17010,22220,1
42358,42145,1
17585,58549,1
6226,41443,1
8537,34657,1
3474,77573,1
33590,70704,1
3746,78055,1
333,2834,1
35167,25266,1
36475,578,1
52137,53195,1
6499,25848,1
3695,2687,1
432,63678,1
14977,61142,1
28591,42862,1
24730,23205,1
15653,36100,1
3188,19729,1
23391,19023,1
30105,25960,1
2228,28579,1
11076,9095,1
26012,42780,1
15993,4037,1
12810,20129,1
11639,70946,1
4982,22711,1
47533,17901,1
9299,1845,1
38410,4537,1
37940,71964,1
14871,843,1
18002,73764,1
7662,15087,1
10305,8533,1
34338,7486,1
6326,4812,1
9370,16909,1
9311,52654,1
24943,44,1
12714,22601,1
15564,42370,1
21718,34120,1
36338,72572,1
12387,35974,1
26674,10270,1
