user,item,label
16511,40602,0
2844,13504,0
17662,2411,0
4593,30039,0
23269,24019,0
9947,4179,0
11349,30603,0
14345,33727,0
14822,5217,0
1826,15394,0
5795,13900,0
12443,1321,0
2896,28002,0
9206,24234,0
6403,240,0
18129,8759,0
19614,4041,0
29061,19738,0
18282,11122,0
26006,9444,0
6848,33488,0
4972,9208,0
4474,7444,0
740,13105,0
270,40610,0
12461,31837,0
18455,32172,0
581,38411,0
9787,19548,0
23124,21731,0
8394,2192,0
9106,23347,0
16243,20399,0
20756,15743,0
9430,8787,0
10928,22219,0
7737,3456,0
6537,20962,0
14849,8794,0
19120,13754,0
24983,6050,0
519,22900,0
84,19701,0
17571,15678,0
2542,2055,0
26690,4686,0
942,1512,0
3149,13711,0
11877,189,0
27292,226,0
17997,7867,0
8439,4103,0
2978,7012,0
5333,23485,0
16326,10353,0
29031,10216,0
25138,10216,0
9296,6969,0
21731,1144,0
28145,6318,0
1589,7258,0
4698,2689,0
24670,800,0
3421,15955,0
11404,30118,0
7166,5291,0
15882,546,0
5355,16847,0
4609,9689,0
13510,24021,0
4549,6544,0
11810,36224,0
2323,430,0
8214,22565,0
10871,12517,0
16793,111,0
535,30298,0
2901,37350,0
10372,25203,0
22039,12949,0
9695,21170,0
13597,3695,0
20871,11047,0
3765,8239,0
5656,37307,0
19837,7502,0
14413,12856,0
1771,6831,0
18394,10118,0
1373,12512,0
12095,34906,0
18409,39837,0
28580,9244,0
16503,17172,0
2476,6334,0
13270,39355,0
5599,3553,0
7889,11611,0
27823,48,0
1273,19717,0
6037,14720,0
4687,2737,0
14317,9066,0
3147,14927,0
27869,23386,0
10848,10403,0
14100,15846,0
13283,1060,0
23829,30259,0
28519,15157,0
6023,13541,0
2105,18470,0
10476,25678,0
3626,16469,0
4418,402,0
1234,5807,0
17942,1158,0
14671,17226,0
7732,30995,0
11808,10323,0
7481,2714,0
4128,4712,0
1752,35489,0
9357,13086,0
906,12361,0
9204,19689,0
24892,15800,0
28968,26062,0
2380,18569,0
25841,11978,0
2189,33038,0
5874,14303,0
26103,13593,0
11096,439,0
5981,11624,0
22639,10747,0
29824,4013,0
27496,24595,0
5030,3101,0
3483,1078,0
2708,24017,0
25373,16305,0
22372,3786,0
10466,16489,0
10663,29340,0
4867,1271,0
18720,10449,0
2076,4401,0
27059,19666,0
3793,5033,0
3292,65,0
14051,6565,0
847,6883,0
14397,16615,0
8045,2695,0
71,5455,0
826,10370,0
1234,613,0
506,27651,0
29215,30177,0
2755,2460,0
15328,2741,0
17457,6971,0
7755,10094,0
2517,1534,0
28011,38950,0
11678,27677,0
26059,649,0
8937,16153,0
9750,24035,0
13888,9597,0
25822,5193,0
18462,5067,0
767,10885,0
2190,21695,0
5524,108,0
899,551,0
7336,1135,0
13621,23890,0
12799,2311,0
11988,3192,0
20543,7047,0
3052,3818,0
9669,39861,0
10123,16812,0
22156,20835,0
12708,34257,0
3727,16520,0
7997,5050,0
1175,1299,0
2909,15530,0
17771,16070,0
2716,24124,0
6935,2342,0
18270,1319,0
9081,9237,0
18616,4813,0
2486,357,0
22799,18994,0
19996,1631,0
326,2532,0
1801,1526,0
7583,1506,0
14749,39426,0
3952,30339,0
26884,25857,0
13678,24557,0
5983,3466,0
21507,2419,0
12361,1898,0
18465,10718,0
555,9886,0
882,20419,0
1225,11580,0
20450,556,0
17932,14005,0
24522,20620,0
8402,2370,0
3244,677,0
12072,5617,0
656,1148,0
13288,5887,0
4395,1105,0
3224,21198,0
1504,2059,0
772,5061,0
1227,5515,0
17068,34797,0
25385,904,0
741,20280,0
46,7860,0
8799,15154,0
4846,14630,0
10544,2071,0
1705,1960,0
776,5885,0
1393,21403,0
23164,7363,0
17571,3419,0
8525,11489,0
2812,9721,0
28161,8022,0
5605,34952,0
8739,546,0
11809,6859,0
5237,6905,0
11006,6322,0
17711,1920,0
11806,33310,0
3310,11580,0
13820,11202,0
5163,11138,0
17166,17815,0
14272,9398,0
758,6840,0
146,325,0
24614,23403,0
16523,21402,0
5398,12363,0
6963,37014,0
17362,19659,0
17581,12245,0
8096,29953,0
1681,16945,0
26899,3424,0
4381,10968,0
27636,25710,0
2345,23138,0
1139,8386,0
2466,24113,0
10049,3046,0
18356,10221,0
20001,23674,0
2843,4169,0
12360,37253,0
6716,30426,0
12325,6773,0
27363,202,0
12844,6901,0
6054,5900,0
2750,6012,0
25690,31037,0
935,1669,0
16677,1883,0
2315,3865,0
23888,40015,0
15904,10524,0
4642,5261,0
14254,3901,0
9908,21883,0
7803,370,0
16354,32481,0
6484,8239,0
8941,13928,0
2175,207,0
1205,30814,0
6835,3428,0
4338,7188,0
6144,17937,0
720,21872,0
4950,21302,0
13176,4659,0
2423,12405,0
2460,30232,0
15710,25366,0
25299,5017,0
1395,40005,0
583,3690,0
17733,21750,0
3329,10703,0
5878,1522,0
4040,2234,0
838,14883,0
24614,25277,0
1328,34694,0
2118,7438,0
972,13134,0
1075,159,0
667,21840,0
15529,5408,0
1587,747,0
20521,18497,0
3608,1837,0
24188,1718,0
14771,12838,0
1432,210,0
23426,1602,0
1569,8945,0
1333,630,0
4149,14525,0
23830,238,0
7473,7857,0
27033,2498,0
24657,735,0
579,37905,0
12746,10637,0
8523,8189,0
26042,1814,0
25151,32439,0
6562,14521,0
5241,19195,0
478,28130,0
4476,1889,0
8948,16463,0
1678,10208,0
15778,208,0
23022,14020,0
2825,1383,0
26172,6253,0
7857,2211,0
4608,16758,0
5541,4401,0
25396,810,0
12105,37190,0
5628,6564,0
423,13301,0
18319,30995,0
2991,4262,0
3348,35794,0
1267,7302,0
8012,14243,0
1051,14982,0
17283,2880,0
13276,14801,0
4542,2571,0
9227,13335,0
17677,15165,0
2744,37007,0
505,32221,0
26234,16060,0
12409,19523,0
3224,1096,0
6997,17600,0
2570,3254,0
27717,9518,0
7321,17712,0
7835,20021,0
5404,24300,0
21611,8944,0
3456,11822,0
9180,61,0
19830,3656,0
14001,38752,0
21168,5124,0
21660,7464,0
12773,24920,0
14736,4494,0
55,3299,0
325,13173,0
18040,13150,0
2366,2671,0
676,30931,0
945,6971,0
6155,11794,0
12489,171,0
12266,25448,0
3654,3583,0
12933,12518,0
15185,36272,0
4499,35004,0
19631,16903,0
13024,4579,0
29436,38401,0
21222,11877,0
20355,9514,0
27534,4876,0
19212,21994,0
2630,3268,0
459,34358,0
675,16490,0
9252,12516,0
1368,8204,0
16672,14364,0
5609,1111,0
1033,10237,0
17910,18643,0
3923,439,0
8771,5252,0
16893,5424,0
10222,4026,0
124,16408,0
168,10421,0
19282,1534,0
12409,23799,0
15828,3173,0
25020,6625,0
2383,19307,0
9209,37208,0
1092,3905,0
1051,16690,0
2294,9694,0
12758,10752,0
17394,16187,0
9526,4757,0
9642,25041,0
626,18664,0
2114,37326,0
3481,1221,0
2501,2389,0
28137,10415,0
29085,8020,0
543,2454,0
709,20328,0
15062,3631,0
16471,3374,0
3044,5990,0
23358,450,0
1680,23810,0
4999,9251,0
470,7300,0
8328,10208,0
6372,107,0
12855,29575,0
1315,35647,0
23070,21678,0
18718,3985,0
3028,25241,0
28222,35924,0
15108,26057,0
286,2224,0
503,17340,0
76,5430,0
16677,36949,0
10456,14351,0
3908,3035,0
16487,1861,0
19676,1059,0
1971,38714,0
19476,3630,0
24799,17812,0
26202,5426,0
12772,4515,0
19870,19795,0
2382,2360,0
1436,38115,0
14347,3130,0
7391,2353,0
8096,4704,0
26837,18232,0
9590,14504,0
4139,2333,0
18388,5694,0
1242,13254,0
10570,10437,0
15727,2689,0
1480,15368,0
16171,18287,0
34,1277,0
724,5727,0
17591,21937,0
5618,26298,0
2294,36358,0
13890,10234,0
3688,7085,0
2779,40963,0
10884,6546,0
2998,29800,0
6691,40323,0
11157,20114,0
8912,23799,0
10819,16478,0
9049,31594,0
7636,28806,0
8054,14512,0
21115,2341,0
971,3211,0
7066,18180,0
11046,4062,0
25065,2143,0
5306,1864,0
750,7274,0
27132,27129,0
2062,9488,0
1323,108,0
12283,16013,0
9186,14216,0
20987,1070,0
1390,7237,0
28109,860,0
16974,39720,0
13353,7894,0
21039,5562,0
11129,28578,0
4789,17434,0
12492,7047,0
2189,30604,0
10447,450,0
18572,12703,0
629,7609,0
4150,22162,0
28959,13948,0
13011,23361,0
9308,26038,0
23395,33141,0
1843,34677,0
230,26307,0
24746,10668,0
1532,439,0
10980,517,0
4333,5099,0
1214,9703,0
276,75,0
2857,2089,0
1691,195,0
25707,18901,0
2889,27127,0
23496,4833,0
176,3678,0
23487,39773,0
16629,3046,0
76,13260,0
335,1321,0
2216,1768,0
20513,13048,0
607,33764,0
20566,14992,0
4427,8172,0
25468,6084,0
3600,31474,0
4374,29187,0
8897,2294,0
5943,22331,0
3461,7138,0
12817,6089,0
16860,9298,0
607,32526,0
4647,34052,0
1060,2693,0
189,6565,0
5314,16500,0
1322,32494,0
13369,2754,0
8311,12106,0
16315,7090,0
3715,238,0
12495,36421,0
23306,2949,0
10510,27242,0
9966,326,0
8593,24979,0
1523,7236,0
15962,3043,0
21241,19507,0
7352,533,0
5719,5985,0
15358,11226,0
19140,26491,0
21477,21262,0
4550,5600,0
1970,36286,0
3717,1316,0
21605,107,0
2175,33042,0
4149,4550,0
6785,6413,0
20467,40321,0
2796,28554,0
4449,2233,0
7291,12381,0
1104,28194,0
23384,9151,0
17112,430,0
17223,8386,0
21172,37934,0
17618,20367,0
4524,2493,0
7859,5448,0
6837,22058,0
3789,26703,0
1114,5919,0
2600,17966,0
121,15978,0
2125,12810,0
16587,5784,0
14670,8438,0
20321,3925,0
17143,23347,0
10911,12748,0
1811,27301,0
5725,15167,0
5268,15480,0
2499,6045,0
8932,16844,0
28818,179,0
6223,22994,0
24413,367,0
2368,582,0
18649,7153,0
707,965,0
10056,29569,0
5479,28517,0
25455,24088,0
9453,29853,0
5150,11190,0
17843,1049,0
1825,226,0
6291,23753,0
12741,2353,0
3000,24863,0
12017,40527,0
1519,9784,0
15836,1700,0
28433,32722,0
13663,3224,0
4653,13913,0
7905,35424,0
21099,25662,0
1463,33473,0
3209,39746,0
11075,18976,0
8044,1612,0
32,23601,0
24262,10835,0
2142,8823,0
668,8871,0
890,27362,0
13024,3115,0
20178,32258,0
5152,16462,0
1757,10885,0
15734,34285,0
2828,13094,0
2474,23354,0
4050,11858,0
1510,2295,0
24958,5691,0
4893,63,0
890,33422,0
3504,16614,0
3645,22558,0
24723,3029,0
21802,517,0
5910,31598,0
5966,18475,0
5790,13499,0
12579,2199,0
1436,314,0
10169,2395,0
4777,10347,0
4576,18573,0
18730,9542,0
2714,23498,0
21197,7213,0
3968,15918,0
12948,36128,0
3888,526,0
4306,4660,0
20686,19452,0
10980,10756,0
14456,20046,0
1832,1997,0
733,19789,0
11215,11135,0
19354,15071,0
20084,30962,0
16954,21257,0
769,15780,0
24378,11321,0
12920,12550,0
3262,30989,0
2689,3674,0
2773,10453,0
18836,4019,0
2019,16701,0
5675,15514,0
3995,16994,0
15128,159,0
15932,37754,0
2912,37497,0
415,1568,0
26326,31139,0
10045,7748,0
16568,25607,0
1908,7928,0
12896,14870,0
10962,18077,0
6362,5789,0
12027,13511,0
20082,3410,0
27718,14807,0
16299,9442,0
9280,254,0
12860,11781,0
4638,1115,0
12169,8598,0
18567,649,0
13648,10175,0
24117,13282,0
7999,40468,0
22050,31673,0
15438,2911,0
15008,22849,0
6273,4564,0
1212,3631,0
25440,39412,0
607,11972,0
11097,7941,0
16582,1265,0
2217,30661,0
8660,716,0
7288,8312,0
1809,23556,0
500,14124,0
16106,16926,0
3188,5004,0
9444,400,0
589,37025,0
7463,1375,0
6182,34884,0
4716,30116,0
2125,2909,0
17860,26830,0
5245,25667,0
5783,20436,0
22192,14342,0
3018,16043,0
309,7822,0
4752,13216,0
15498,11882,0
28759,2399,0
1161,706,0
6162,6745,0
707,3796,0
25761,471,0
15344,955,0
1233,2083,0
24073,31743,0
338,20140,0
28066,30344,0
23065,17309,0
15764,30764,0
16549,27652,0
2984,5546,0
1043,18360,0
7137,17936,0
24844,19931,0
18632,14647,0
18318,14574,0
29647,31330,0
24965,34501,0
9807,36052,0
22450,28755,0
16925,383,0
2763,15165,0
1775,22287,0
11586,37502,0
13795,26309,0
18963,9372,0
9612,38315,0
2630,1836,0
28205,7113,0
3980,395,0
6762,5291,0
10705,8696,0
23035,10110,0
3594,31944,0
11122,9208,0
29614,32053,0
6972,5817,0
27647,19158,0
3028,30654,0
25142,24405,0
3165,33994,0
7016,7752,0
20885,34293,0
3035,26734,0
7005,33550,0
378,40052,0
3379,10933,0
14208,785,0
23652,26102,0
24580,16586,0
335,10742,0
9036,23823,0
16416,4715,0
28476,20095,0
14564,19767,0
20684,13105,0
543,4210,0
12433,24136,0
5644,279,0
14298,28740,0
6591,15045,0
7090,10621,0
12015,2141,0
9210,37351,0
5328,17372,0
5666,35196,0
1282,2288,0
27447,22728,0
2563,26994,0
20660,36880,0
5659,2397,0
3659,40287,0
17648,10688,0
4381,8329,0
7851,36161,0
12151,40370,0
8894,38603,0
3362,22,0
13713,12910,0
7035,26549,0
1176,1991,0
22271,649,0
16333,25359,0
18424,8085,0
274,13278,0
21756,1058,0
1149,12334,0
18260,13041,0
4918,4438,0
26184,1285,0
29554,740,0
23977,706,0
3247,5143,0
7795,19282,0
2434,4346,0
17216,1295,0
340,6784,0
19096,19748,0
646,979,0
17152,13646,0
13989,9333,0
12205,240,0
20066,30069,0
3577,5251,0
28978,2010,0
270,29694,0
4743,12598,0
2728,15393,0
4161,21700,0
6283,1935,0
4622,507,0
10570,5664,0
1790,529,0
3131,614,0
8902,28307,0
466,25128,0
5780,36517,0
6524,1135,0
2538,23408,0
2333,1997,0
10237,14378,0
4082,1883,0
12556,24066,0
1244,8359,0
5515,9750,0
3604,39869,0
7211,20948,0
4354,24414,0
21608,10977,0
6201,31121,0
808,1318,0
29746,13341,0
7904,28610,0
21669,2914,0
6434,6656,0
5228,4508,0
12614,18900,0
10298,2217,0
10548,11236,0
19631,14567,0
124,2695,0
786,34555,0
67,12014,0
8199,36770,0
6280,932,0
6654,16096,0
9406,7218,0
18204,15236,0
24966,26457,0
9645,39688,0
11585,33244,0
4955,7630,0
4818,25147,0
3170,19615,0
11751,6151,0
11977,1907,0
3108,4107,0
12405,12316,0
21659,7145,0
12427,28894,0
16505,14466,0
10617,5201,0
9694,12370,0
270,20641,0
5410,4381,0
12276,13595,0
13413,13083,0
7084,389,0
4911,39507,0
5765,10036,0
3722,31511,0
20928,5596,0
25766,15269,0
4844,13590,0
23816,5602,0
5859,13117,0
758,35618,0
1444,9665,0
3426,15390,0
1963,15888,0
7039,965,0
5579,1377,0
19317,3856,0
3343,25136,0
1458,2749,0
8509,2341,0
24520,23657,0
21456,273,0
1864,17639,0
2572,27882,0
3035,1045,0
12525,354,0
340,39449,0
3248,21680,0
442,633,0
2717,12242,0
11055,15168,0
840,16151,0
15328,29980,0
11370,2550,0
8739,9221,0
14176,15681,0
6309,1894,0
19888,4640,0
27381,28466,0
9666,25238,0
9147,40931,0
17485,4900,0
711,1149,0
699,29525,0
1538,2089,0
6835,12839,0
19584,16010,0
1182,4271,0
22620,14595,0
19662,11910,0
19940,7894,0
3969,5647,0
22170,25966,0
8495,14338,0
7489,24515,0
4609,7715,0
5247,205,0
24408,8759,0
13985,10538,0
9622,29264,0
1522,31302,0
1297,13635,0
19121,7290,0
518,13590,0
17012,28548,0
10457,13796,0
1204,4852,0
20706,9592,0
23986,12507,0
6163,9207,0
2832,35021,0
20812,2055,0
5375,29841,0
16729,6079,0
9301,40822,0
950,21029,0
9117,39863,0
28978,30089,0
2763,27812,0
1667,20047,0
1894,4354,0
27629,37797,0
2615,35529,0
3373,9306,0
1900,34905,0
232,16866,0
5833,25076,0
2508,38510,0
5749,597,0
23306,19366,0
11570,17318,0
11935,16194,0
18273,31004,0
18595,207,0
14338,26557,0
668,20174,0
2690,3254,0
134,5504,0
5907,25557,0
17766,21070,0
2591,14166,0
2890,2340,0
19186,2752,0
2603,4910,0
5545,17800,0
8669,4792,0
13590,649,0
13006,33552,0
13338,12167,0
7827,7356,0
349,11816,0
29481,11840,0
21492,10686,0
3917,29984,0
15614,688,0
18490,12122,0
25824,1967,0
24747,21018,0
3443,25508,0
11678,4579,0
17486,5125,0
7835,657,0
8384,1526,0
26224,26932,0
9470,7356,0
15718,2411,0
2281,23727,0
11953,35130,0
3112,2267,0
6994,38153,0
13482,1984,0
1336,27670,0
13905,9924,0
1627,9212,0
9343,2519,0
22796,23277,0
2128,13003,0
8228,11857,0
39,1590,0
6785,17394,0
971,2222,0
14784,177,0
12849,15512,0
11090,36337,0
5926,5984,0
16987,4138,0
4611,16987,0
4794,32062,0
3645,20355,0
16808,31235,0
20722,4773,0
18478,24542,0
4410,3550,0
6356,30247,0
3919,19204,0
10414,5696,0
6201,40049,0
22305,1677,0
21615,5616,0
20491,10726,0
22821,8289,0
12022,19874,0
22848,3553,0
25424,2888,0
3235,21833,0
14487,11218,0
7025,40311,0
10954,34209,0
1106,27159,0
6307,27001,0
10575,8815,0
7738,15521,0
2363,36897,0
5700,22577,0
8253,12323,0
3914,40719,0
10639,18781,0
25928,18383,0
12817,2587,0
14826,13058,0
25367,10444,0
176,30789,0
1217,3615,0
17728,40364,0
13806,36240,0
2909,210,0
1972,383,0
7316,23745,0
15840,22962,0
9225,1400,0
29497,8105,0
18867,108,0
13689,37463,0
14123,1306,0
27306,15680,0
5391,2223,0
7609,10977,0
15378,4345,0
24,98,0
1884,20530,0
7570,20390,0
22604,7426,0
6182,33725,0
4008,9858,0
22012,1942,0
1756,3951,0
4474,2309,0
1224,31769,0
8354,3020,0
25431,22537,0
13585,21019,0
5926,8639,0
13114,26694,0
6053,5974,0
11479,37430,0
5991,36201,0
17098,13990,0
1808,37415,0
10669,13498,0
3426,1521,0
3087,30678,0
10694,3088,0
14008,10202,0
21816,12464,0
12028,1097,0
12604,11460,0
8214,1408,0
17479,34330,0
3836,32319,0
28044,2089,0
17885,12967,0
167,38165,0
16441,1964,0
20274,12151,0
6475,18579,0
8256,16502,0
12229,29082,0
980,35349,0
11445,1942,0
1379,10285,0
12380,4551,0
3377,450,0
2549,35889,0
16808,16399,0
27967,6589,0
4349,2568,0
1755,8913,0
124,29838,0
3860,999,0
600,33229,0
8861,37989,0
18561,12442,0
3125,9836,0
12748,3046,0
6084,633,0
6623,15319,0
7944,14431,0
2892,38070,0
3116,22622,0
14123,4605,0
7609,13962,0
9382,25829,0
1930,12875,0
27429,3199,0
132,7689,0
19410,34016,0
6718,6890,0
1699,33713,0
5489,21344,0
899,14182,0
26201,503,0
20686,32690,0
26262,26869,0
578,12353,0
538,709,0
14229,36629,0
4789,2954,0
19146,19292,0
4334,7123,0
16894,11841,0
8302,31545,0
13589,33463,0
21809,24233,0
1027,15948,0
3480,2455,0
4921,7212,0
5728,9994,0
18691,18171,0
27787,40348,0
17576,38232,0
7889,2363,0
8762,6896,0
2782,70,0
982,15020,0
6924,4181,0
7933,37303,0
17322,33966,0
16897,2295,0
15028,27129,0
118,8139,0
28695,508,0
9881,16269,0
6052,208,0
1756,7998,0
14146,127,0
2231,7715,0
312,5340,0
9991,260,0
23616,32474,0
14166,17363,0
5269,492,0
28378,32066,0
16466,25737,0
12914,6210,0
17414,40436,0
22616,16131,0
2563,450,0
558,7737,0
26057,8886,0
24966,19671,0
217,30132,0
6151,260,0
607,1562,0
12411,576,0
3633,25915,0
12387,3350,0
15509,39187,0
