user,item,label
5945,35249,1
20922,531,1
56,8234,1
16465,2695,1
13784,32634,1
30407,5318,1
19918,9138,1
3356,14475,1
4628,7343,1
31162,19919,1
27227,8031,1
1947,17542,1
884,18298,1
6990,9705,1
2039,1086,1
18266,33886,1
310,34559,1
11798,26376,1
13279,906,1
2942,18777,1
17667,15993,1
7551,25538,1
13119,23719,1
2679,454,1
7595,14135,1
3858,33586,1
15346,16286,1
10628,2186,1
5571,3921,1
14229,4490,1
13677,3231,1
4640,1077,1
6425,3829,1
16134,16727,1
3970,21524,1
7065,34260,1
4230,19594,1
12798,6781,1
4006,35295,1
30662,1734,1
921,9123,1
957,937,1
7708,32468,1
6511,27397,1
31068,2164,1
30721,13365,1
5070,2267,1
24839,335,1
23524,264,1
5087,27690,1
18123,25641,1
14704,5602,1
16065,27843,1
5670,6076,1
9052,8617,1
239,8745,1
23590,15882,1
12716,36268,1
11769,7723,1
13975,14463,1
24720,5828,1
11158,13790,1
16897,18605,1
26844,2591,1
9677,15483,1
22291,25012,1
17684,12156,1
5987,13204,1
11720,4767,1
7794,14959,1
6520,35753,1
20854,9512,1
30644,4980,1
21570,872,1
1401,29233,1
19042,2937,1
30458,22894,1
7997,328,1
15306,1051,1
8252,3631,1
12590,34235,1
1509,33610,1
1886,12002,1
13536,16024,1
15929,12068,1
6112,18154,1
7763,3899,1
30723,13575,1
8916,14257,1
24867,12806,1
24702,37534,1
6511,16443,1
24371,2362,1
11865,14668,1
2809,1021,1
8386,2556,1
12585,1791,1
16474,22554,1
18733,15686,1
18004,350,1
7848,1767,1
2130,9739,1
1886,173,1
2772,10692,1
8252,12190,1
15304,31144,1
3586,8247,1
2065,17390,1
1357,16334,1
14067,7783,1
10632,256,1
20498,1925,1
20852,3178,1
13483,13096,1
663,21515,1
1715,3044,1
15565,25044,1
513,2591,1
8454,1616,1
4864,15625,1
2119,5017,1
1662,12834,1
7791,5588,1
8498,3666,1
10402,19596,1
21524,18260,1
22287,13605,1
18191,17974,1
3877,30386,1
26327,3329,1
1699,6526,1
15122,21338,1
6678,5380,1
1124,5868,1
935,11740,1
17115,2905,1
1017,2988,1
10631,11387,1
21598,12067,1
10604,13003,1
4770,18191,1
21514,14119,1
7878,35900,1
22707,5787,1
30244,34684,1
24301,11479,1
6482,32055,1
17665,6636,1
26124,14035,1
19263,9555,1
5332,4651,1
6160,33784,1
7529,4807,1
9094,12665,1
9512,13598,1
5210,26198,1
16295,26904,1
17221,17612,1
25958,680,1
1768,10774,1
227,4709,1
17835,32001,1
3580,79,1
424,11467,1
1969,20526,1
2860,23350,1
12383,35304,1
27979,2226,1
30036,11369,1
1780,20791,1
24759,12353,1
893,16866,1
8957,1121,1
13010,1715,1
3127,22561,1
21957,2871,1
1300,11859,1
2962,4998,1
1359,9226,1
2646,19766,1
25170,541,1
20823,34513,1
17760,9357,1
7477,4011,1
15716,13172,1
3433,5438,1
6411,9009,1
11427,29254,1
5881,2956,1
194,1356,1
12187,30504,1
21472,17159,1
4685,14176,1
10521,817,1
2231,21502,1
26690,9385,1
31164,13579,1
25299,875,1
11094,1025,1
30543,8587,1
6780,9053,1
30652,9313,1
1766,12041,1
12327,4810,1
19053,4781,1
6463,5796,1
4937,26070,1
21405,22278,1
19884,5904,1
4608,20022,1
4205,504,1
6642,4388,1
22723,37326,1
224,935,1
747,21193,1
5,10778,1
5795,762,1
30462,8125,1
6228,6744,1
1583,10271,1
3759,1022,1
24872,6563,1
11798,21142,1
11375,5272,1
6921,9132,1
9853,12515,1
7421,6878,1
21899,16271,1
18602,35460,1
4784,1159,1
9279,13631,1
1402,25474,1
25923,3314,1
14068,11685,1
11620,7379,1
2786,2013,1
17007,21145,1
10492,8070,1
11751,25287,1
1188,15549,1
4010,19847,1
15361,21276,1
16613,2205,1
28073,12795,1
7344,34723,1
17905,10811,1
25578,34435,1
13742,28553,1
18860,19737,1
29082,28708,1
8599,4642,1
1379,2415,1
10568,2599,1
8820,13162,1
4781,13018,1
21946,8095,1
377,1442,1
13175,16354,1
19854,3185,1
1651,765,1
7901,240,1
2655,10587,1
5912,4227,1
3862,4061,1
13083,3423,1
29676,4244,1
712,19711,1
20625,16022,1
14787,35724,1
8973,7575,1
10543,16721,1
17449,12691,1
19037,29412,1
4618,13597,1
1566,781,1
14419,6269,1
22768,7178,1
8144,4823,1
30295,6097,1
15398,1482,1
3733,5014,1
8695,22,1
1619,1465,1
17480,872,1
23692,4354,1
3475,6414,1
26883,37270,1
3677,25981,1
6104,5566,1
25478,29335,1
30289,7857,1
14827,24992,1
15872,2204,1
20527,4641,1
8975,20391,1
5063,10884,1
12481,23200,1
8360,34099,1
19601,15430,1
20615,3743,1
6228,34855,1
19936,32555,1
12172,30595,1
3771,29843,1
19799,1630,1
7070,4200,1
10081,20900,1
6712,1905,1
12255,21312,1
4038,9577,1
5677,32368,1
1769,12431,1
1525,34882,1
22849,6624,1
20057,2352,1
18836,4629,1
19612,2485,1
16163,10983,1
29651,17977,1
4019,12037,1
6043,21084,1
6920,12540,1
10830,3345,1
11541,7843,1
19368,904,1
28771,11933,1
27024,1074,1
5795,7369,1
18098,6292,1
7592,14872,1
19612,18809,1
28463,29486,1
11139,18390,1
29727,30259,1
4154,6210,1
10742,1514,1
12503,5599,1
5389,17721,1
1,20149,1
3830,5528,1
10422,36005,1
17770,6339,1
29930,33195,1
5417,9761,1
7656,908,1
913,11226,1
5540,1897,1
7183,4538,1
27649,2081,1
16255,17143,1
8010,5563,1
26484,4509,1
16226,3513,1
1882,36841,1
17529,10190,1
18714,11151,1
25716,6042,1
17851,6505,1
7621,2795,1
4628,2722,1
11998,34483,1
3264,3131,1
3187,18619,1
15946,2962,1
23,2571,1
11466,969,1
1195,19290,1
3017,381,1
19864,16681,1
8220,21048,1
16920,23469,1
5770,7296,1
910,28196,1
831,13361,1
2082,42,1
22869,9405,1
885,12836,1
370,23755,1
7953,10133,1
5923,4346,1
27152,6841,1
7312,29922,1
129,6159,1
3399,1418,1
26368,7029,1
26367,10024,1
24759,12715,1
4956,32698,1
24619,1428,1
9153,1949,1
21157,7815,1
28679,498,1
20814,3473,1
6738,29453,1
5534,689,1
6321,12238,1
4906,28038,1
1096,22511,1
3858,20523,1
9184,19777,1
6982,4859,1
14424,9638,1
6446,2671,1
20206,34595,1
18412,4065,1
10869,7403,1
747,21950,1
15469,20857,1
19122,5097,1
712,7603,1
25179,290,1
1357,4354,1
3274,22764,1
13119,2478,1
11162,20992,1
14591,7985,1
11185,32986,1
16590,2551,1
12994,290,1
19758,21402,1
12541,8369,1
3336,8844,1
12904,7762,1
6301,1676,1
6286,6733,1
15557,5518,1
340,9542,1
23353,10905,1
2148,29496,1
22160,4440,1
17724,13278,1
27293,6849,1
8178,27738,1
14582,20820,1
5195,12471,1
14652,5989,1
2181,7140,1
20918,34939,1
15939,1232,1
21737,20395,1
17041,19799,1
16824,15600,1
787,3342,1
8542,4940,1
26648,3286,1
3810,18372,1
9353,5921,1
210,695,1
27270,26476,1
12830,32250,1
28465,35119,1
6990,5085,1
28593,31237,1
26895,22670,1
24028,17850,1
31128,20383,1
4752,13077,1
13175,2641,1
9184,11482,1
1403,6686,1
135,5299,1
7255,27931,1
8402,292,1
10956,624,1
11677,65,1
31199,3663,1
4955,11308,1
5340,4936,1
12236,4542,1
2935,7481,1
22150,21387,1
14774,30673,1
1367,26549,1
2751,22231,1
10799,1222,1
14035,33308,1
22300,17205,1
4092,28329,1
10500,23792,1
14209,36226,1
14381,19607,1
3071,2392,1
12279,4978,1
14851,5125,1
13377,37058,1
6959,32544,1
3213,16393,1
22588,23191,1
3846,22205,1
17931,11063,1
13083,1638,1
14360,24024,1
11901,9787,1
15819,51,1
5826,43,1
28305,23158,1
15002,5581,1
10757,6832,1
13691,10258,1
10742,492,1
6848,8307,1
28963,11235,1
12214,29071,1
20379,452,1
4395,9001,1
3001,37261,1
1994,4153,1
4081,17826,1
24933,1010,1
26584,7605,1
7643,7557,1
27256,4354,1
4482,9487,1
7519,1743,1
11677,19912,1
13169,4783,1
2701,37977,1
6312,4604,1
14673,8109,1
22895,3433,1
26494,10808,1
30639,9717,1
21581,24272,1
19050,25495,1
1842,15200,1
2845,6170,1
28646,17767,1
31215,3585,1
22763,6447,1
2404,22339,1
4651,15886,1
3543,10028,1
4433,19576,1
6390,11900,1
14120,204,1
19671,27258,1
24630,18369,1
20003,6430,1
3308,8186,1
11688,6558,1
17719,10069,1
4382,6866,1
27016,1330,1
2527,12895,1
5130,34647,1
26096,6553,1
26482,2519,1
8120,1976,1
2961,13884,1
13505,8995,1
22618,23727,1
5206,26738,1
509,12388,1
31225,25338,1
2105,5681,1
13748,9419,1
267,32591,1
3470,4248,1
27198,3201,1
17669,36934,1
16281,20390,1
10034,19501,1
13172,7500,1
11906,13380,1
22197,732,1
562,3747,1
909,19461,1
17950,22957,1
3626,6430,1
10746,10189,1
23570,22927,1
1703,22190,1
2588,301,1
15077,29531,1
27707,3388,1
13200,20299,1
13994,1393,1
13376,22105,1
12796,16576,1
663,5978,1
3934,487,1
19649,7253,1
27645,3367,1
22063,5258,1
6075,1198,1
19986,9297,1
1162,28633,1
26809,160,1
6485,135,1
11945,9949,1
2707,7607,1
21028,6101,1
5410,25495,1
21,899,1
2945,8397,1
19675,26891,1
3392,24213,1
7937,1867,1
19133,2122,1
14279,1791,1
22460,13393,1
23937,429,1
855,1621,1
3675,12204,1
9213,10847,1
30475,3922,1
2883,2875,1
1202,18961,1
6060,4360,1
2960,2241,1
1428,29051,1
2513,5467,1
9273,5602,1
3850,3493,1
5265,8944,1
7992,9011,1
486,16068,1
2961,19052,1
17133,2580,1
31378,19757,1
23239,36,1
11089,38031,1
700,8141,1
3920,9424,1
7873,857,1
2461,24522,1
23307,5043,1
22836,259,1
7189,11045,1
16142,5109,1
2204,37878,1
19122,2323,1
13469,24255,1
23093,10946,1
2714,31625,1
15877,2790,1
3642,2521,1
2149,36770,1
18966,20669,1
1483,1957,1
18490,11053,1
7048,19057,1
4689,13849,1
19996,23633,1
25456,18636,1
8323,9208,1
8313,20485,1
30422,994,1
23729,960,1
5105,13619,1
3933,6163,1
20272,7039,1
5136,6798,1
14925,37801,1
11512,5209,1
2368,32708,1
1081,6572,1
7306,752,1
162,29409,1
148,16395,1
14153,4066,1
2951,5293,1
23711,8681,1
9433,24814,1
24027,13752,1
16720,7458,1
14546,3328,1
23872,523,1
692,30788,1
6374,1677,1
6248,7707,1
11766,2785,1
326,3885,1
28561,254,1
30748,31381,1
9741,4262,1
10863,16573,1
4137,15196,1
13788,23913,1
6511,11015,1
13357,22027,1
12246,23408,1
26465,14738,1
25943,6496,1
21596,8385,1
10351,26954,1
2589,28736,1
11872,6554,1
1272,1514,1
7018,17259,1
9018,6502,1
13872,7166,1
27834,2885,1
51,4959,1
10285,11302,1
29814,3308,1
28835,6413,1
22165,9916,1
5691,25630,1
4577,10702,1
7417,19608,1
22718,10984,1
12320,4304,1
9717,6752,1
2426,29280,1
652,4630,1
10562,15306,1
29680,9424,1
10058,270,1
23118,32992,1
25160,24526,1
13374,10328,1
9556,27,1
5340,5892,1
19117,10644,1
2361,32154,1
8256,8068,1
2065,4590,1
123,752,1
10783,36572,1
20267,34860,1
29607,13268,1
28803,23045,1
7918,36230,1
2642,3748,1
1272,6227,1
8823,15776,1
124,10580,1
9495,14823,1
7609,22444,1
7405,16801,1
2124,3060,1
148,23298,1
31355,4964,1
3675,14331,1
21177,4341,1
24282,7818,1
22141,8804,1
22099,17108,1
13858,25880,1
14381,3132,1
7997,31985,1
9217,4369,1
6709,26087,1
6967,13554,1
2564,28476,1
2451,16950,1
3108,11248,1
6235,2640,1
5039,13194,1
25497,16232,1
27364,33337,1
3315,23241,1
26180,5080,1
16112,3956,1
1859,19320,1
20500,8220,1
1325,3607,1
14206,6444,1
24726,13313,1
26821,851,1
2860,16578,1
11237,10477,1
12040,831,1
13002,140,1
26393,1569,1
1442,17749,1
9069,713,1
2201,32513,1
13245,6492,1
9158,22605,1
3723,28004,1
30631,26001,1
18841,24271,1
9093,11359,1
15614,454,1
729,21695,1
17629,35888,1
28541,510,1
1393,2869,1
24125,8412,1
10478,34158,1
4139,20288,1
20058,8212,1
25214,7274,1
12309,4462,1
8584,7288,1
28238,6482,1
5973,8732,1
18219,5545,1
15162,24136,1
31430,7435,1
2689,18596,1
3640,13173,1
7903,10657,1
14684,1313,1
10310,3881,1
22519,12434,1
11580,13964,1
2034,15588,1
28633,21155,1
29981,20172,1
24401,1346,1
17809,2206,1
5145,3211,1
7988,3722,1
19600,27958,1
11296,5479,1
18437,7157,1
7732,3344,1
4017,17283,1
10809,4462,1
14643,5653,1
25518,4709,1
5596,7953,1
2320,22152,1
19950,15768,1
13696,8944,1
370,30930,1
8759,29754,1
6190,16565,1
8104,3907,1
19336,22594,1
5658,23864,1
10373,79,1
28816,22967,1
13844,25517,1
6097,8637,1
16044,3561,1
5310,12861,1
17176,29140,1
30322,15788,1
23039,34693,1
941,10056,1
29489,20074,1
13151,4373,1
16608,4045,1
20772,5796,1
6577,17995,1
1891,1057,1
21136,3532,1
370,20121,1
18741,32683,1
1808,4348,1
22503,2747,1
11823,3223,1
12612,4622,1
18542,114,1
1132,19542,1
25657,9544,1
9184,33273,1
21584,2685,1
21931,6834,1
16707,13642,1
4250,8321,1
5795,12087,1
12630,19571,1
14261,16020,1
3685,8243,1
17588,25339,1
8948,4651,1
26876,790,1
16404,318,1
29930,24712,1
26091,4134,1
13846,36788,1
2461,14260,1
4548,7147,1
6490,5751,1
26403,9378,1
4779,11433,1
23487,19884,1
9423,8570,1
25350,2768,1
526,4953,1
1393,17257,1
2758,5691,1
2140,16322,1
10593,25903,1
15772,622,1
10649,4544,1
20599,611,1
28723,1864,1
19936,10648,1
30132,14998,1
10159,33159,1
4521,687,1
605,7140,1
21566,17134,1
3668,6199,1
21319,12254,1
16733,6914,1
2249,11807,1
13583,33760,1
13604,17037,1
1699,10590,1
28930,9111,1
6682,26278,1
8680,22412,1
29613,9132,1
29129,31280,1
3371,2232,1
20974,27678,1
1671,23492,1
20383,4560,1
3291,6700,1
2478,8824,1
23461,4452,1
20441,2720,1
24518,631,1
900,11213,1
30465,11673,1
17930,9228,1
6855,3523,1
13544,17287,1
3145,4032,1
11466,4119,1
1584,6745,1
26180,21946,1
20538,1586,1
16833,14,1
31660,10092,1
20779,17647,1
3363,16106,1
8730,35877,1
15965,8419,1
2875,17116,1
4195,2706,1
8334,8733,1
21314,13340,1
11098,7343,1
24231,1193,1
8264,8084,1
22994,34635,1
13022,21672,1
14848,4947,1
3106,2991,1
3592,33321,1
9716,25901,1
3801,19488,1
18333,6070,1
12341,2615,1
7643,13650,1
29027,34022,1
16904,2226,1
1361,10116,1
30378,6849,1
1438,8572,1
5265,13521,1
21862,2887,1
23750,8143,1
27534,28778,1
23306,2164,1
15444,22453,1
4472,3825,1
21346,15208,1
7972,3845,1
253,1218,1
8719,4511,1
10736,29267,1
14326,12099,1
22754,7355,1
6980,14809,1
4006,23883,1
15407,16420,1
7016,729,1
16064,33240,1
3903,4726,1
11268,2724,1
9582,30798,1
12929,3183,1
25274,2031,1
7779,6544,1
27621,18689,1
10009,16601,1
9307,1479,1
14659,9836,1
2074,25418,1
1114,8007,1
7619,6478,1
19084,14826,1
9651,20069,1
11963,37521,1
11455,34728,1
16148,7918,1
5720,471,1
20154,2872,1
26354,37785,1
5390,3002,1
24039,666,1
30025,11980,1
20797,5433,1
8601,2839,1
20858,33749,1
19401,9100,1
14237,6378,1
3982,8017,1
23226,22134,1
4425,14303,1
10832,28760,1
9393,14878,1
19323,666,1
23876,5376,1
1053,16122,1
28135,8651,1
1363,28348,1
1710,20607,1
11421,11057,1
3426,17267,1
3408,20946,1
20747,21336,1
4695,24577,1
11798,1022,1
7496,1093,1
31593,743,1
17226,10876,1
15548,2521,1
27237,743,1
31023,297,1
8897,20790,1
27015,35374,1
29930,29269,1
8000,2179,1
8823,6854,1
8334,28552,1
9729,22064,1
20865,6590,1
15405,6060,1
1397,26366,1
21081,1679,1
20237,22846,1
31406,26442,1
8963,19936,1
12573,23324,1
9548,10492,1
10311,13386,1
3120,3287,1
9510,27962,1
11022,995,1
20335,12911,1
20652,51,1
19108,4555,1
4488,9447,1
6104,36502,1
12170,11885,1
4894,521,1
11192,26645,1
28993,492,1
224,16665,1
1722,6953,1
11076,37821,1
380,13127,1
26959,23698,1
10433,37330,1
6525,4452,1
2387,32556,1
9094,14436,1
17360,26527,1
16817,4226,1
18139,24759,1
23017,11090,1
18128,25782,1
11948,6416,1
25094,36069,1
27045,36710,1
10271,8499,1
8188,5619,1
29826,935,1
11620,22086,1
5494,20283,1
2095,2561,1
23985,16098,1
7090,11910,1
417,1920,1
1367,32306,1
26570,11105,1
19404,1036,1
23892,8186,1
264,5029,1
30709,35365,1
1688,35025,1
12984,19402,1
28248,31020,1
817,31171,1
23071,1659,1
19617,29104,1
3552,30276,1
1064,9318,1
30105,20497,1
2955,867,1
4340,42,1
26377,898,1
12514,21041,1
30384,7074,1
14372,35511,1
19730,5765,1
1752,1333,1
16472,5235,1
7407,25640,1
974,3751,1
20211,7843,1
11204,4217,1
18554,2267,1
22259,5458,1
21116,7498,1
5582,6842,1
308,26931,1
6580,26378,1
11415,147,1
15078,11458,1
5113,23108,1
13043,10735,1
23749,13994,1
22233,18089,1
1120,28300,1
15771,205,1
30325,2179,1
2792,11418,1
1026,13904,1
6911,4390,1
19041,34203,1
5747,24021,1
11292,26554,1
1153,24406,1
15932,15532,1
15125,37735,1
8360,34139,1
27527,20827,1
5372,10430,1
1032,15017,1
21083,7344,1
14833,19590,1
22137,1117,1
6782,8457,1
7688,35173,1
25975,3025,1
6208,7854,1
447,4026,1
8377,15051,1
1315,313,1
3714,23928,1
1006,22148,1
18469,600,1
16860,5247,1
465,4774,1
24230,9881,1
1675,29796,1
3241,35490,1
7102,32292,1
12617,313,1
4081,29071,1
2642,9187,1
6933,37548,1
848,4137,1
14981,31980,1
1995,3472,1
4689,3506,1
10274,7148,1
28940,346,1
4152,21617,1
13614,6488,1
24210,4764,1
3366,7057,1
10525,29237,1
11766,3840,1
29602,14926,1
2013,4304,1
2128,4246,1
122,276,1
9735,10894,1
18248,3792,1
5719,8255,1
17613,11875,1
18956,1297,1
28003,10178,1
4774,13340,1
18717,1111,1
27483,31609,1
257,32200,1
19496,212,1
1907,18886,1
3086,9871,1
6233,24082,1
1329,23118,1
3239,2197,1
26314,17570,1
6303,2494,1
6228,32049,1
10157,4859,1
8461,16507,1
2684,13820,1
3394,3420,1
30048,31133,1
15646,1724,1
12723,11156,1
8789,8508,1
2368,12199,1
1357,8117,1
29935,1851,1
14242,7595,1
29114,32106,1
922,1517,1
17,20711,1
10579,21054,1
16082,1372,1
4936,7009,1
18313,1501,1
11463,660,1
17273,828,1
2374,2083,1
12005,2904,1
18676,19198,1
27385,4608,1
15972,1541,1
6359,981,1
20123,5797,1
370,21282,1
20704,22349,1
6517,24,1
18152,8093,1
6843,4095,1
3209,7611,1
29034,10715,1
3022,36276,1
2847,11121,1
20720,22760,1
694,8418,1
7539,17000,1
6391,13687,1
25462,5881,1
24756,5824,1
8752,6278,1
9791,24854,1
10315,37234,1
2824,5277,1
18493,9680,1
3365,11218,1
6940,33798,1
9302,3299,1
22619,8560,1
28190,8366,1
11281,8354,1
13737,15231,1
26475,25237,1
29277,5924,1
477,7892,1
6398,30653,1
8781,5492,1
7808,17206,1
190,2629,1
8307,13369,1
7091,11233,1
11872,5711,1
25208,31273,1
15970,3268,1
30953,5796,1
313,15317,1
761,29827,1
4070,1899,1
9350,7360,1
3860,30438,1
4368,8791,1
19788,2243,1
9293,11818,1
2512,9397,1
7596,14120,1
28529,1089,1
7540,5761,1
27310,34262,1
27294,17830,1
9532,19240,1
18299,4265,1
3129,5439,1
29498,9859,1
1258,2372,1
26979,29436,1
10556,15117,1
31123,3564,1
729,9400,1
8604,36610,1
956,6875,1
12320,7624,1
23200,2079,1
5025,17430,1
20171,35667,1
13736,21523,1
3774,8753,1
13407,13010,1
9704,20256,1
7349,700,1
5984,8299,1
3058,720,1
26980,12661,1
11533,20453,1
17134,10449,1
8885,4696,1
26030,19723,1
15221,3537,1
1869,28093,1
22489,1336,1
459,5354,1
5381,6086,1
15869,1999,1
5066,35520,1
5842,33273,1
22726,2427,1
2320,1240,1
20669,25105,1
10281,25604,1
22027,30635,1
9776,8803,1
20159,4782,1
19899,11411,1
1583,37225,1
10091,34041,1
22540,12507,1
16214,7767,1
